Keywords,TweetID,AuthorID,Hashtags,Tweet Created at,Tweet Text,Likes,Reply,Retweets,Polarity
#Blinken,1496250000000000000,501014441,Blinken Geneva Russian Lavrov,2022-02-22 22:45:45+00:00,RT @Ruptly: BREAKING: #Blinken confirms #Geneva meeting with #Russian FM #Lavrov will not go ahead on Thursday 'given the circumstances',0,0,8,0.0
#georgebush,1495830000000000000,1695521952,dojolive technology innovation culture dojolivequote quote quoteoftheday motivation goodmorning quotes techquote techquotes business success georgebush presidentsday presidentsday2022,2022-02-21 18:23:03+00:00,"Hello, @dojolive fans! Ready for a new week? 🚀

Happy President's Day!

#dojolive #technology #innovation #culture #dojolivequote #quote #quoteoftheday #motivation #goodmorning #quotes #techquote #techquotes #business #success #georgebush #presidentsday #presidentsday2022 https://t.co/DUv983YaG7",0,0,0,0.409090909
#barackobama,1494890000000000000,1378450000000000000,barackobama Clothing Outerwear Shoulder Photograph Green Blue White Jersey Product Azure,2022-02-19 04:32:11+00:00,"That's really out of sight!

@justinbieber
#barackobama
 https://t.co/BQgwd8KdMc #Clothing #Outerwear #Shoulder #Photograph #Green #Blue #White #Jersey #Product #Azure   https://t.co/BQgwd8KdMc Sale X Low, The Outlet from WEB https://t.co/wSOZCxZEqu",1,0,3,0.01
#Blinken,1496250000000000000,1486350000000000000,Blinken Lavrov Ginebra,2022-02-22 22:37:40+00:00,"RT @Finanzas_Times: 🇺🇸 Estados Unidos | #Blinken dice que la reunión con #Lavrov en #Ginebra se ha cancelado porque ""la invasión de Ucrania…",0,0,27,0.0
#barackobama,1495760000000000000,1481300000000000000,blackhistory happyblackhistorymonth presidentsday barackobama,2022-02-21 14:10:36+00:00,"In observance of President's Day and Black History Month, We acknowledge and celebrate President Barack Obama. Our MEC Family salute President Barack Obama for his service. Happy Black History Month! #blackhistory
#happyblackhistorymonth 
#presidentsday #barackobama https://t.co/zD9YpNsSvF",0,0,0,0.141666667
#barackobama,1496110000000000000,1492760000000000000,Handicrafts Handloom,2022-02-22 13:08:35+00:00,"RT @AwazTheVoiceHin: हिलेरी क्लिंटन और ओबामा के चहेते नजीर वानी के निधन से कश्मीरी हस्तशिल्प को भारी झटका
@HHBudgam  #Handicrafts #Handloom…",0,0,45,0.0
#RonaldReagan,1495050000000000000,1490230000000000000,NFT listing OpenSea RonaldReagan,2022-02-19 14:55:22+00:00,Check out my #NFT #listing on #OpenSea! #RonaldReagan https://t.co/gt90EnSIbA via @opensea,4,1,0,0.0
#Blinken,1495840000000000000,1439690000000000000,Biden DemVoice1 capitolhill statedept Blinken whitehouse nato OTAN Donetsk Kyiv Luhansk Zelensky ukraine UkraineRussiaCrisis,2022-02-21 19:36:14+00:00,"In escalation of tensions, Putin to formally recognize two breakaway regions in eastern Ukraine https://t.co/GbaW4xSamK via @nbcnews #Biden #DemVoice1 #capitolhill #statedept #Blinken #whitehouse #nato #OTAN #Donetsk #Kyiv #Luhansk #Zelensky #ukraine #UkraineRussiaCrisis",0,0,1,0.0
#Blinken,1495840000000000000,2559521127,United States Blinken,2022-02-21 19:16:31+00:00,"RT @HernikJan: . @CNN: Top officials from the #United #States — including Secretary of State Antony #Blinken, Joint Chiefs Chairman Gen. Ma…",0,0,4,0.5
#RonaldReagan,1495140000000000000,4272749484,RonaldReagan,2022-02-19 20:52:02+00:00,@RonaldReagan #RonaldReagan was always an optimist 💗💗💗 He was the Best President of my lifetime! 🇺🇸 I sure do miss him!,5,1,1,0.8125
#barackobama,1496130000000000000,1495410000000000000,DeportAllWhiteLandColored BarackObama Kenya heterosexual HolyCitizen Race Faith legal KingdomOfGod Christianity BreakingNews,2022-02-22 14:19:01+00:00,"#DeportAllWhiteLandColored starting with #BarackObama to #Kenya

Only #heterosexual #HolyCitizen in own #Race and #Faith is #legal

#KingdomOfGod
#Christianity
#BreakingNews",0,0,0,0.2
#georgebush,1495850000000000000,926399701,Poutine GeorgeBush SaddamHussein UkraineRussiaCrisis,2022-02-21 19:53:55+00:00,Le discours de #Poutine ce soir : Deuxième discours le plus violent du 21ieme siècle après celui de #GeorgeBush fils lorsque les americains sont en aller envahir l'Irak de #SaddamHussein en 2003 #UkraineRussiaCrisis,2,0,0,-0.8
#barackobama,1495760000000000000,2775189996,PresidentsDay BarackObama GraceJones GraceInYourFace,2022-02-21 14:17:59+00:00,"#PresidentsDay In Your Face !!!
#BarackObama #GraceJones #GraceInYourFace https://t.co/gSQPDhYl6i",0,0,0,0.0
#Blinken,1496250000000000000,708682000000000000,UkraineCrisis Blinken,2022-02-22 22:31:51+00:00,"RT @dsagramoso: #UkraineCrisis 
#Blinken cancels meeting with Lavrov.

Госсекретарь США Блинкен отменил встречу с главой МИД РФ Лавровым —…",0,0,1,0.0
#barackobama,1496260000000000000,3771277455,Yoga wellness yogi yogagirl BeautyAndTheBeast demilovato BILLGATES britneyspears elonmusk barackobama justinbieber katyperry rihanna taylorswift arianagrande selenagomez kimkardashian ladygaga ellendegeneres,2022-02-22 23:12:11+00:00,"Rituals For Your #Yoga At Home
#wellness #yogi #yogagirl #BeautyAndTheBeast  #demilovato #BILLGATES #britneyspears #elonmusk #barackobama #justinbieber #katyperry #rihanna #taylorswift #arianagrande #selenagomez #kimkardashian #ladygaga #ellendegeneres
https://t.co/VcBG4ZhdCd",0,0,0,0.0
#barackobama,1495030000000000000,1208110000000000000,JustinTrudeau BarackObama TrudeauMustGo,2022-02-19 13:39:40+00:00,"@Oldglorycries They used to be. Until #JustinTrudeau turned the country against itself. 

He must have attended the #BarackObama School of Leadership. 

#TrudeauMustGo",1,1,0,0.0
#Blinken,1495550000000000000,1370320000000000000,US Biden Blinken sanctions Congress HR6600 Ethiopia,2022-02-20 23:56:23+00:00,"RT @lfreemansafrica: #US govt, #Biden, #Blinken  using threat of #sanctions by #Congress-#HR6600 to force concessions from #Ethiopia &amp; #Abi…",0,0,107,0.0
#RonaldReagan,1495180000000000000,724387981,RonaldReagan TheGipper,2022-02-19 23:20:51+00:00,"RT @ResistTyranny: #RonaldReagan had uncommon wisdom. 

#TheGipper https://t.co/Cm9wj0yXob",0,0,104,0.8
#Blinken,1495540000000000000,1324265089,Blinken,2022-02-20 23:06:35+00:00,"RT @rivera_alex_01: Blinken says Russia's 'playbook' for an invasion of Ukraine is moving forward but war can still be averted
#Blinken #Ru…",0,0,5,0.0
#barackobama,1495750000000000000,1476690000000000000,NULL,2022-02-21 13:34:10+00:00,"RT @OhJustTalk: Black History Day 21: 

Happy Presidents Day to the first Black President of the United States of America! ✊🏾

Barack Obama…",0,0,150,0.16875
#barackobama,1495080000000000000,4365611299,Russia,2022-02-19 17:02:58+00:00,"RT @GeneticLiberal: The Burden Of Proof Is Always On The Ones Making The Claim (Even If It’s About #Russia)

https://t.co/sKJLHkgnhf
#Warsa…",0,0,1,0.0
#barackobama,1496270000000000000,3631569135,Yoga wellness yogi yogagirl BeautyAndTheBeast demilovato BILLGATES britneyspears elonmusk barackobama justinbieber katyperry rihanna taylorswift arianagrande selenagomez kimkardashian ladygaga ellendegeneres,2022-02-22 23:31:02+00:00,"Rituals For Your #Yoga At Home
#wellness #yogi #yogagirl #BeautyAndTheBeast  #demilovato #BILLGATES #britneyspears #elonmusk #barackobama #justinbieber #katyperry #rihanna #taylorswift #arianagrande #selenagomez #kimkardashian #ladygaga #ellendegeneres
https://t.co/Z9pho5aI1b",2,0,1,0.0
#barackobama,1494930000000000000,708588349,mohamadzreik ifimes syria iran china USA Israel Middleeast XiJinping joebiden barackobama BasharalAssad erdogan UN AP,2022-02-19 07:12:20+00:00,"MODERN GHANA -China's Modern Middle East Strategy: Strengthening Partnerships with Iran and Syria #mohamadzreik #ifimes #syria #iran #china #USA #Israel #Middleeast #XiJinping #joebiden #barackobama #BasharalAssad #erdogan @PRC_President @IRIMFA_EN #UN #AP
https://t.co/lMy6OkwxX9",2,0,1,0.133333333
#RonaldReagan,1495430000000000000,829146000000000000,Reagan RonaldReagan politics,2022-02-20 15:49:20+00:00,"RT @Deepfatfriedpod: Check out the guys absolutely ROASTING Ronald Reagan and the simp that painted him.
#Reagan #RonaldReagan #politics #t…",0,0,7,0.2
#RonaldReagan,1495440000000000000,1377490000000000000,Canada,2022-02-20 16:57:18+00:00,"RT @whitford747: Interesting piece from the ⁦left leaning ⁦@HuffPost⁩ in 2015.
With ⁦⁦@JustinTrudeau⁩’s shenanigans in #Canada,it’s worth n…",0,0,12,0.4
#Blinken,1495570000000000000,2584988144,ÚltimoMinuto Macron Putin Biden Ucrania Blinken Lavrov,2022-02-21 01:13:59+00:00,"#ÚltimoMinuto  Pdte. #Macron anuncia que #Putin y #Biden han aceptado ""el principio"" de una cumbre sobre #Ucrania; el contenido de la cumbre será preparado por #Blinken y #Lavrov  para el 24 de febrero. https://t.co/WV9pb6kW1r vía @Elysee",6,1,5,0.0
#RonaldReagan,1495930000000000000,2897929472,UFOtwitter HarrySTruman GeraldFord JimmyCarter RonaldReagan,2022-02-22 01:13:50+00:00,"RT @SAUCERCO: UFOs and U.S. Presidents 🇺🇲🛸

#UFOtwitter
#HarrySTruman
#GeraldFord
#JimmyCarter
#RonaldReagan https://t.co/seiXtjSbcE",0,0,18,0.0
#Blinken,1496040000000000000,3066946447,Blinken,2022-02-22 08:26:23+00:00,"RT @europechinese: 中國外長王毅跟美國國務 #Blinken 通電話，當談及烏克蘭局勢時，王毅暗示責在烏克蘭，並認同俄方近日不斷提及的「安全不可分割」原則

https://t.co/I5KsbLqans",0,0,20,0.0
#barackobama,1495810000000000000,32655131,TanSuit Dijon Mustard President BarackObama,2022-02-21 17:11:06+00:00,"#TanSuit and #Dijon #Mustard 
After 8 years as #President under more scrutiny that any other, all the controversy that could be found on #BarackObama &amp; his family was a tan suit and djion mustard.
https://t.co/ynzKB8zoiJ",1,0,0,0.1875
#RonaldReagan,1495930000000000000,50141089,EEUU USA,2022-02-22 00:56:13+00:00,RT @MPOLESEL: Hoy en el día de los presidentes en #EEUU #USA homenaje a uno de los más grandes... Si estuviera gobernando muchas guachafita…,0,0,22,0.0
#Blinken,1496110000000000000,1352101100,Blinken SecDef DeptofDefence,2022-02-22 13:02:13+00:00,@brahimSancaktu8 Yes! The USA government in fact with Blinken #Blinken and head of defence Lloyd Austin #SecDef #DeptofDefence personally having financial interest as Co founders of Arm dealing firms that get paid by US Government for supply of missiles and arms to war zone!,0,0,0,0.0
#barackobama,1495850000000000000,4163193033,NULL,2022-02-21 19:36:59+00:00,"RT @OhJustTalk: Black History Day 21: 

Happy Presidents Day to the first Black President of the United States of America! ✊🏾

Barack Obama…",0,0,150,0.16875
#barackobama,1495800000000000000,3334959573,BarackObama PresidentsDay2022 PresidentsDay,2022-02-21 16:55:12+00:00,Happy President's Day Everyone! #BarackObama #PresidentsDay2022 #PresidentsDay https://t.co/Ohn56uw8DD,1,0,0,1.0
#Blinken,1496280000000000000,91863192,Blinken Lavrov,2022-02-23 00:09:41+00:00,"RT @dw_espanol: #Blinken🇺🇸 canceló la reunión con #Lavrov🇷🇺 luego de que Rusia reconociera a Donetsk y Lugansk

Por su parte, Kuleba🇺🇦 dijo…",0,0,39,0.0
#Blinken,1496180000000000000,92149105,blinken lavrov osint russia ukraine,2022-02-22 17:31:14+00:00,Lavrov confirms meeting with Blinken on February 24 in Geneva https://t.co/fdp9j7cmAs #blinken #lavrov #osint #russia #ukraine,0,0,0,0.0
#Blinken,1496150000000000000,3004225276,Moscou Blinken,2022-02-22 15:37:19+00:00,"🔴 #Moscou est toujours ""prête"" aux négociations avec Antony #Blinken https://t.co/O06SWCZmSu",2,1,0,0.0
#Blinken,1496270000000000000,344293235,Blinken Lavrov Ginebra,2022-02-23 00:02:58+00:00,"RT @Finanzas_Times: 🇺🇸 Estados Unidos | #Blinken dice que la reunión con #Lavrov en #Ginebra se ha cancelado porque ""la invasión de Ucrania…",0,0,27,0.0
#barackobama,1495810000000000000,494375029,BarackObama HappyPresidentsDay,2022-02-21 17:02:07+00:00,"“If you’re walking down the right path and you’re willing to keep walking, eventually you’ll make progress.” ― #BarackObama #HappyPresidentsDay https://t.co/9UuDspB11J",1,0,0,0.126719577
#barackobama,1495850000000000000,10198622,BarackObama PresidentsDay BlackHistoryMonth Blackhistorymonth2022,2022-02-21 19:59:25+00:00,Happy President’s Day! #BarackObama #PresidentsDay #BlackHistoryMonth #Blackhistorymonth2022 https://t.co/eddrUuelxV,3,1,0,1.0
#Blinken,1496100000000000000,1172000000000000000,Blinken,2022-02-22 12:17:16+00:00,"RT @europechinese: 中國外長王毅跟美國國務 #Blinken 通電話，當談及烏克蘭局勢時，王毅暗示責在烏克蘭，並認同俄方近日不斷提及的「安全不可分割」原則

https://t.co/I5KsbLqans",0,0,20,0.0
#RonaldReagan,1496080000000000000,859445000000000000,EEUU USA,2022-02-22 11:15:58+00:00,RT @MPOLESEL: Hoy en el día de los presidentes en #EEUU #USA homenaje a uno de los más grandes... Si estuviera gobernando muchas guachafita…,0,0,22,0.0
#Blinken,1496130000000000000,169949875,Biden Blinken,2022-02-22 14:37:23+00:00,Memo for #Biden &amp; #Blinken https://t.co/kC6nl1b56X,0,0,0,0.0
#Blinken,1496270000000000000,1259360000000000000,US Blinken Russian Lavrov Moscow Ukraine,2022-02-22 23:47:53+00:00,"“#US Secretary of State, Antony #Blinken said on Tuesday he had canceled a meeting with #Russian Foreign Minister, Sergei #Lavrov planned for Thursday after #Moscow's recognition of two separatist regions in #Ukraine as independent entities.”  https://t.co/QpuEbpNIe1",0,0,0,-0.041666667
#RonaldReagan,1496040000000000000,1383130000000000000,UFOtwitter HarrySTruman GeraldFord JimmyCarter RonaldReagan,2022-02-22 08:28:36+00:00,"RT @SAUCERCO: UFOs and U.S. Presidents 🇺🇲🛸

#UFOtwitter
#HarrySTruman
#GeraldFord
#JimmyCarter
#RonaldReagan https://t.co/seiXtjSbcE",0,0,18,0.0
#georgebush,1496140000000000000,1349160000000000000,republikkklan GeorgeBush WeaponsOfMassDestruction FBR,2022-02-22 15:03:39+00:00,@chenweihua @AP It’s A @gop Dilemma…. They Are The One’s Who Initiated and bypassed Congress because a #republikkklan #GeorgeBush IMAGINED #WeaponsOfMassDestruction I REMEMBER LIKE IT WAS YESTERDAY Ask The @WhiteHouse 🙋🏾‍♂️ #FBR,0,0,0,0.0
#barackobama,1495790000000000000,62096734,NULL,2022-02-21 15:50:24+00:00,"RT @OhJustTalk: Black History Day 21: 

Happy Presidents Day to the first Black President of the United States of America! ✊🏾

Barack Obama…",0,0,150,0.16875
#Blinken,1495880000000000000,2939753751,Blinken Biden USA WAR,2022-02-21 21:53:24+00:00,"#Blinken is ready
#Biden #USA #WAR https://t.co/tgFzNph1Nh https://t.co/TMRQqzcEYn",0,0,0,0.2
#Blinken,1495870000000000000,816190038,NULL,2022-02-21 21:02:17+00:00,"RT @CorentinSellin: 8. Dans l'immédiat, pas de réaction officielle US connue, alors que jeudi devait se dérouler une conférence des ministr…",0,0,11,0.0
#barackobama,1495880000000000000,1495130000000000000,BarackObama PresidentsDay,2022-02-21 21:57:47+00:00,#BarackObama quote #PresidentsDay https://t.co/lLqpuJ2aP1,0,0,0,0.0
#barackobama,1495790000000000000,1328700000000000000,Opinion BarackObama,2022-02-21 16:15:59+00:00,"RT @ElAmerican_: #Opinion | #BarackObama and his puppets should be investigated. If there is justice, they should be found guilty of treaso…",0,0,14,-0.5
#Blinken,1496250000000000000,1142460000000000000,Blinken Ukraine,2022-02-22 22:19:15+00:00,"@disclosetv #Blinken assessing situation in #Ukraine 

https://t.co/CIJEVd46UW",0,0,0,0.0
#Blinken,1496250000000000000,1354050000000000000,BBCNews ContextBBC TrumpCrimeFamily FoxNews MSNBC JohnsonOut28,2022-02-22 22:22:14+00:00,RT @ReneNow: #BBCNews #ContextBBC #TrumpCrimeFamily just kept PROVING HIS GUILT over &amp; over &amp; over again! #FoxNews #MSNBC #JohnsonOut28 #Lo…,0,0,5,0.0
#barackobama,1495790000000000000,141249668,Ukraine BountyGate WarsaRacket TheReidOut JoeBiden Lawrence BarackObama Iraq Morning_Joe Bush SexyLiberal DNC HillaryClinton Lawrence,2022-02-21 16:03:34+00:00,"#Ukraine 
Let's not forget how the media helped warmongering politicians promote the #BountyGate lie!

#WarsaRacket @Maddow #TheReidOut @RandiRhodes @wolfblitzer @TheRevAl #JoeBiden #Lawrence #BarackObama #Iraq #Morning_Joe #Bush #SexyLiberal #DNC #HillaryClinton #Lawrence",0,0,0,0.0
#barackobama,1495870000000000000,129272771,NULL,2022-02-21 21:18:41+00:00,RT @ProletStrivings: The extremist majority broke the Supreme Court. Republicans voting for Biden’s nominee won’t fix it https://t.co/R5831…,0,0,1,0.0
#Blinken,1495870000000000000,1095800000000000000,Lavrov Blinken,2022-02-21 21:31:05+00:00,"Foreign Minister Lavrov and Secretary of State Blinken to hold meeting on Thursday #Lavrov #Blinken 

https://t.co/DT5jZ49668",2,0,0,-0.125
#barackobama,1495870000000000000,1318960000000000000,PresidentsDay JoeBiden BarackObama DemVoice1 wtpBLUE,2022-02-21 20:58:20+00:00,"RT @ohpleeznotagain: Happy #PresidentsDay ❤️🤍💙 🇺🇸

#JoeBiden 
#BarackObama 

#DemVoice1 #wtpBLUE https://t.co/xcPz2iA83D",0,0,35,0.8
#RonaldReagan,1495880000000000000,1326330000000000000,NULL,2022-02-21 21:56:14+00:00,"RT @prageru: Through a combination of persuasion and policy, our 40th president turned a depressed nation into a confident one. @ScottWalke…",0,0,27,0.5
#RonaldReagan,1496280000000000000,849686000000000000,RussiaUkraine,2022-02-23 00:19:15+00:00,RT @LeslieMarshall: Shameful. There is bi partisan support on what we're doing with #RussiaUkraine So sad what has happened to the party of…,0,0,2,-0.5
#RonaldReagan,1495870000000000000,947028348,PresidentsDay RonaldReagan,2022-02-21 21:29:44+00:00,"Happy #PresidentsDay 🇺🇸

The first and only President I’ve ever met - and still my favorite! Also, the moment I became a life-long Republican…#RonaldReagan 🐘 https://t.co/auV5maUjja",9,1,1,0.41875
#barackobama,1495750000000000000,4790273627,PresidentsDay BarackObama,2022-02-21 13:04:40+00:00,"RT @CoolComix: Clips from my #PresidentsDay editorial cartoon from Feb 2017. I’d gotten pretty good at drawing #BarackObama by then, but I…",0,0,2,0.475
#Blinken,1495610000000000000,1399090000000000000,EURUSD USD RussiaUkraine PMIs EURUSD intraday Market Biden Blinken forex,2022-02-21 04:11:39+00:00,"#EURUSD approaches 1.1400 as risk-on mood weighs on #USD #RussiaUkraine news #PMIs eyed #EURUSD refreshes #intraday high to portray the first positive daily performance in three #Market sentiment improves on #Biden-Putin summit news #Blinken-Lavrov on the cards as well

#forex",1,0,0,0.159318182
#Blinken,1495620000000000000,3051665133,map history Russia Novorossiya Ukraine war borders Ukrainian Lands Kyiv Kiev territory Crimea Lavrov Putin Blinken Truss Macron Zelensky,2022-02-21 04:34:47+00:00,"New #map, older #history: The New #Russia (#Novorossiya) Governorate 1796-1802 #Ukraine #war #borders #Ukrainian #Lands #Kyiv #Kiev #territory #Crimea #Lavrov #Putin #Blinken #Truss #Macron #Zelensky (A larger version &amp; more maps: https://t.co/hYtdKvDDjS) https://t.co/zrHHhdGI6V",5,0,0,0.187878788
#barackobama,1495740000000000000,24698690,PresidentsDay BHM BarackObama,2022-02-21 12:55:40+00:00,"Happy President's Day To My Forever President....Mr. Barack Obama!🥰✊🏾✊🏽🖤🤎
#PresidentsDay 
#BHM 
#BarackObama 
@BarackObama https://t.co/zSvkuO53e8",0,0,0,0.8
#barackobama,1494700000000000000,197532048,BarackObama blackhistorymonth blackhistorymonthiseverymonth blackhistorymonth365 blackhistorymonthfacts blackleaders,2022-02-18 16:03:39+00:00,"Barack Obama attended Harvard Law School, where he graduated magna cum laude. He was the first black editor of the Harvard Law Review. 
#BarackObama #blackhistorymonth #blackhistorymonthiseverymonth #blackhistorymonth365 #blackhistorymonthfacts #blackleaders https://t.co/rzDbnuD5uq",0,0,0,0.041666667
#RonaldReagan,1494730000000000000,1417180000000000000,Freedom RonaldReagan,2022-02-18 17:26:54+00:00,"#Freedom is never more than one generation away from extinction. We didn't pass it to our children in the bloodstream. It must be fought for, protected, and handed on for them to do the same...

#RonaldReagan",0,0,0,-0.125
#Blinken,1495570000000000000,503468529,ÚltimoMinuto Macron Putin Biden Ucrania,2022-02-21 01:32:22+00:00,"RT @PaolaPteleSUR: #ÚltimoMinuto  Pdte. #Macron anuncia que #Putin y #Biden han aceptado ""el principio"" de una cumbre sobre #Ucrania; el co…",0,0,5,0.0
#barackobama,1494630000000000000,967058000000000000,BlackHistoryMonth2022 BHM BlackHistoryMonth BarackObama barackobamaquote bethechangeyouwanttoseeintheworld targethitting2022 soldbythedoc,2022-02-18 11:20:09+00:00,It is so easy to rest on our laurels &amp; let others drive the change. The world is waiting on your ⏰ &amp; talent. Rise ⬆️! #BlackHistoryMonth2022 #BHM #BlackHistoryMonth #BarackObama  #barackobamaquote #bethechangeyouwanttoseeintheworld  #targethitting2022🎯#soldbythedoc https://t.co/nL0HEu6uG6,1,0,0,0.541666667
#RonaldReagan,1494530000000000000,867166000000000000,Americafirst BidenIsAFailure Florida LatinosForAquino NYPDDetectives savingAmerica LawEnforcement,2022-02-18 04:17:51+00:00,RT @aquino4congress: #Americafirst #BidenIsAFailure #Florida #LatinosForAquino #NYPDDetectives #savingAmerica🇺🇸🇺🇸🙏👮‍♀️🇮🇹🇵🇷#LawEnforcement #…,0,0,6,0.0
#RonaldReagan,1494450000000000000,1427370000000000000,patriot turningpointusa joerogan prageru youngamerica iwillnotcomply wewillnotcomply americafirst lovetheusa americathebeautiful patrioticapparel freedom Ronaldreagan downwithtyranny wethepeople patriotic iwillnotcomply,2022-02-17 23:02:03+00:00,"https://t.co/mEyg8j7oH6

 #patriot #turningpointusa #joerogan #prageru #youngamerica #iwillnotcomply #wewillnotcomply #americafirst #lovetheusa #americathebeautiful #patrioticapparel #freedom #Ronaldreagan #downwithtyranny #wethepeople #patriotic #iwillnotcomply https://t.co/RjdZCIV9PL",0,0,0,0.0
#barackobama,1494730000000000000,750699000000000000,GeorgeFloyd BarackObama ReginaChuFailed JusticeEqualityProtection,2022-02-18 17:42:29+00:00,"Then this heffa had the nerve to invoke  #GeorgeFloyd case &amp; #BarackObama to justify herself in front of this family. Absolutely disgraceful because the bigger pic is she felt justified to do it 🤬
#ReginaChuFailed
#JusticeEqualityProtection https://t.co/VwibiAUywF",1,0,0,0.2
#RonaldReagan,1494450000000000000,592466122,RonaldReagan Documentary,2022-02-17 23:11:02+00:00,"""Headstart to Tomorrow"" A Short Documentary narrated by #RonaldReagan about Big Rock Point Plant near the Great Lakes in Michigan Operated from 1962-1997  unfortunately it was found to have a flaw within after it was deactivated in 1997 #Documentary",0,0,0,0.057142857
#barackobama,1494730000000000000,68783512,BlackHistoryMonth BarackObama,2022-02-18 17:30:26+00:00,"celebrate #BlackHistoryMonth
read #BarackObama
go to https://t.co/fPwCZZ5hIl &gt; catalog &gt; Barack Obama
@UofStFrancis @ministry_usf https://t.co/VxIUu4YeW5",0,0,0,0.0
#RonaldReagan,1494580000000000000,811975000000000000,RonaldReagan TheGipper,2022-02-18 08:02:44+00:00,"RT @ResistTyranny: #RonaldReagan had uncommon wisdom. 

#TheGipper https://t.co/Cm9wj0yXob",0,0,104,0.8
#Blinken,1495570000000000000,451661819,Ukraine Ukraine Macron Blinken Lavrov,2022-02-21 01:34:17+00:00,"Important update on #Ukraine:

•Biden &amp; Putin agreed in a principle to a summit over #Ukraine , if Russia doesn’t invade Ukraine . 

•The summit was proposed by #Macron  .
 
•Details of the summit to be discussed during #Blinken #Lavrov meeting . https://t.co/iLSeZYAses",1,0,2,0.4
#barackobama,1494630000000000000,1378450000000000000,barackobama Eyelash Smile Jaw Ear Happy Font Advertising Earrings Brand Fashionaccessory,2022-02-18 11:19:35+00:00,"Great, huh?

@rihanna
#barackobama
 https://t.co/BQgwd8KdMc #Eyelash #Smile #Jaw #Ear #Happy #Font #Advertising #Earrings #Brand #Fashionaccessory   https://t.co/BQgwd8KdMc Sale X Low, The Outlet from WEB https://t.co/iIU943nuuE",0,0,0,0.475
#barackobama,1494700000000000000,1203150000000000000,Biden JoeBiden WhiteHouse KamalaHarris Fauci Democrats Psaki Pelosi ChuckSchumer PBS CNN ABCnews CBSnews,2022-02-18 15:44:17+00:00,"RT @DeeReimagined: #Biden #JoeBiden #WhiteHouse #KamalaHarris #Fauci
#Democrats #Psaki #Pelosi #ChuckSchumer #PBS
#CNN #ABCnews #CBSnews #M…",0,0,1,0.0
#RonaldReagan,1494730000000000000,61276572,RonaldReagan TheGipper,2022-02-18 17:58:08+00:00,"RT @ResistTyranny: #RonaldReagan had uncommon wisdom. 

#TheGipper https://t.co/Cm9wj0yXob",0,0,104,0.8
#Blinken,1495620000000000000,1361020000000000000,US Biden Blinken sanctions Congress HR6600 Ethiopia,2022-02-21 04:32:49+00:00,"RT @lfreemansafrica: #US govt, #Biden, #Blinken  using threat of #sanctions by #Congress-#HR6600 to force concessions from #Ethiopia &amp; #Abi…",0,0,107,0.0
#barackobama,1495740000000000000,832200000000000000,NULL,2022-02-21 12:58:47+00:00,"RT @OhJustTalk: Black History Day 21: 

Happy Presidents Day to the first Black President of the United States of America! ✊🏾

Barack Obama…",0,0,150,0.16875
#barackobama,1495750000000000000,1446080000000000000,NULL,2022-02-21 13:04:51+00:00,"RT @OhJustTalk: Black History Day 21: 

Happy Presidents Day to the first Black President of the United States of America! ✊🏾

Barack Obama…",0,0,150,0.16875
#Blinken,1495610000000000000,1275950000000000000,NULL,2022-02-21 04:07:39+00:00,RT @charpmedia: WATCH: Chuck Todd @chucktodd asks Antony Blinken @SecBlinken why Putin didn’t escalate during the Trump administration. #Ch…,0,0,4,0.0
#RonaldReagan,1495870000000000000,4875758354,UFOtwitter HarrySTruman GeraldFord JimmyCarter RonaldReagan,2022-02-21 21:31:52+00:00,"RT @SAUCERCO: UFOs and U.S. Presidents 🇺🇲🛸

#UFOtwitter
#HarrySTruman
#GeraldFord
#JimmyCarter
#RonaldReagan https://t.co/seiXtjSbcE",0,0,18,0.0
#RonaldReagan,1495880000000000000,76244406,lunes Estreno RonaldReagan CasaBlanca,2022-02-21 21:57:59+00:00,"RT @CrononautasLos: #lunes #Estreno 
¿Qué tanto saben de #RonaldReagan?
¿Quieren saber quién tomaba las decisiones en la #CasaBlanca?
Chequ…",0,0,2,0.0
#RonaldReagan,1496280000000000000,23345913,RussiaUkraine,2022-02-23 00:20:38+00:00,RT @LeslieMarshall: Shameful. There is bi partisan support on what we're doing with #RussiaUkraine So sad what has happened to the party of…,0,0,2,-0.5
#barackobama,1495860000000000000,1149490000000000000,BidenWorstPresidentEver BarackObama JoeBiden,2022-02-21 20:54:17+00:00,"Democrats are brainwashed to believing Republicans love Vladimir Putin, but whose president protected Ukraine for 4 years? #BidenWorstPresidentEver #BarackObama #JoeBiden",0,0,0,0.5
#barackobama,1495790000000000000,988666476,barackobama obama president quote quoteoftheday change seek bethechange foryoupage dontwait dosomething,2022-02-21 16:04:02+00:00,#barackobama #obama #president #quote #quoteoftheday #change #seek #bethechange #foryoupage #dontwait #dosomething https://t.co/3a2KVfV5iG,0,0,0,0.0
#Blinken,1496250000000000000,955444000000000000,BBCNews ContextBBC TrumpCrimeFamily FoxNews MSNBC JohnsonOut28,2022-02-22 22:22:08+00:00,RT @ReneNow: #BBCNews #ContextBBC #TrumpCrimeFamily just kept PROVING HIS GUILT over &amp; over &amp; over again! #FoxNews #MSNBC #JohnsonOut28 #Lo…,0,0,5,0.0
